age,sex,race,marital-status,relationship,workclass,fnlwgt,education,education-num,occupation,capital-gain,capital-loss,hours-per-week,native-country,target
41,0,0,0,3,3,57924,5,10,11,0,0,40,0,<=50K
40,0,1,1,1,0,270324,9,11,4,0,0,30,0,<=50K
38,0,0,1,1,2,33001,0,13,1,0,0,55,0,>50K
58,0,0,0,3,2,204021,1,9,6,0,0,40,8,<=50K
26,1,1,0,0,2,192506,0,13,4,0,0,35,0,<=50K
57,1,0,2,5,2,372967,12,6,0,0,0,70,9,<=50K
28,0,0,1,1,2,273929,1,9,5,0,1628,60,0,<=50K
42,1,0,4,4,2,195821,1,9,5,0,0,40,0,<=50K
28,0,0,0,0,2,56179,5,10,1,2174,0,55,0,<=50K
39,0,0,1,1,1,124090,4,5,10,0,0,40,0,<=50K
28,0,1,1,1,2,199600,1,9,8,0,0,40,0,<=50K
42,0,0,1,1,2,255847,1,9,8,4386,0,48,0,>50K
51,1,0,2,4,1,218311,5,10,5,0,0,50,0,<=50K
27,1,0,0,0,2,167336,5,10,0,0,0,39,0,<=50K
41,1,0,2,4,2,59938,1,9,0,0,0,43,0,<=50K
28,0,0,1,1,2,263728,0,13,10,0,0,40,0,<=50K
54,1,0,2,4,1,278230,5,10,7,10520,0,30,0,>50K
49,1,0,1,2,2,43910,1,9,0,0,0,30,0,<=50K
47,0,0,1,1,2,190139,3,14,1,0,0,40,0,>50K
27,0,0,1,1,2,109001,5,10,10,0,0,49,0,<=50K
42,1,0,1,2,4,159931,0,13,3,0,0,45,0,>50K
32,1,1,1,2,2,194987,1,9,0,0,0,40,0,<=50K
32,0,0,1,1,4,87310,1,9,4,0,0,41,0,<=50K
27,0,0,0,3,2,133937,3,14,5,0,0,40,0,<=50K
29,0,0,1,1,2,207064,1,9,10,0,0,40,0,>50K
22,0,0,0,0,2,36011,9,11,3,0,0,30,0,<=50K
41,0,0,1,1,3,168294,1,9,0,5178,0,40,0,>50K
49,0,0,1,1,4,194895,5,10,2,7298,0,40,0,>50K
58,0,0,1,1,1,49884,1,9,7,0,0,50,0,<=50K
41,0,0,1,1,1,27305,1,9,7,7688,0,40,0,>50K
26,0,0,1,1,2,229977,4,5,10,0,0,35,0,<=50K
21,0,0,0,0,2,64520,1,9,5,0,0,55,0,<=50K
37,0,0,1,1,2,305379,0,13,1,0,0,50,0,>50K
23,0,0,0,3,2,202284,0,13,5,0,0,20,0,<=50K
42,0,0,1,1,1,99185,5,10,1,0,0,40,0,>50K
25,0,0,1,3,2,159662,1,9,5,0,0,26,0,>50K
67,1,0,2,0,2,197865,5,10,0,0,0,40,0,<=50K
41,1,1,2,0,4,175149,1,9,6,0,0,38,0,<=50K
49,1,0,1,2,4,349633,3,14,3,0,0,50,0,>50K
18,0,0,0,3,2,242893,2,7,10,0,0,35,0,<=50K
25,0,0,1,3,2,218667,11,3,2,0,0,40,0,<=50K
43,0,0,2,0,0,144811,10,15,3,0,0,50,0,<=50K
38,1,0,1,2,2,146091,8,16,1,99999,0,36,0,>50K
65,0,0,1,1,1,226215,0,13,5,0,0,15,0,<=50K
66,1,0,6,0,2,114447,9,11,3,0,0,35,0,<=50K
33,0,1,0,0,2,124187,2,7,6,0,0,60,0,<=50K
51,1,1,1,2,2,147954,1,9,0,3411,0,38,0,<=50K
27,0,0,1,1,5,64379,1,9,10,0,1740,40,0,<=50K
17,1,0,0,3,2,156501,14,8,4,0,0,16,0,<=50K
32,0,0,1,1,2,207668,0,13,1,15024,0,45,0,>50K
38,0,0,1,1,2,225707,1,9,8,0,0,40,1,>50K
43,1,0,2,4,4,115603,5,10,0,0,0,40,0,<=50K
40,0,2,1,1,0,506329,8,16,3,0,0,40,18,>50K
63,0,0,1,1,2,275034,0,13,5,0,1740,35,0,<=50K
42,1,0,2,4,2,56483,6,12,0,0,0,40,0,<=50K
43,0,0,0,0,3,144778,0,13,1,0,0,40,0,>50K
41,0,0,1,1,4,297248,10,15,3,0,2415,45,0,>50K
17,0,0,0,3,2,137042,12,6,3,0,0,20,0,<=50K
30,0,0,0,0,1,33308,1,9,10,0,0,40,0,<=50K
30,0,0,0,0,2,158420,0,13,3,0,0,50,10,<=50K
22,0,0,0,0,2,41763,5,10,4,0,0,25,0,<=50K
28,1,1,0,4,2,149734,1,9,4,0,0,52,0,<=50K
24,1,1,0,5,2,349691,5,10,5,0,0,40,0,<=50K
47,0,0,1,1,2,185385,12,6,8,0,0,40,0,>50K
34,0,0,0,0,1,174463,9,11,7,0,0,50,0,<=50K
26,1,0,0,5,2,236068,5,10,5,0,0,20,0,<=50K
25,0,0,1,1,2,91334,9,11,1,0,0,75,0,<=50K
28,0,0,0,0,2,33895,0,13,5,0,0,45,0,<=50K
36,1,0,0,0,2,214816,1,9,10,0,0,40,0,<=50K
24,0,0,0,0,2,229773,0,13,1,0,0,40,0,<=50K
51,1,2,1,2,5,166386,0,13,1,0,0,35,18,<=50K
44,0,0,1,1,2,266135,0,13,3,0,0,50,0,>50K
18,0,0,0,3,2,300379,14,8,0,0,0,12,0,<=50K
54,0,0,1,1,3,392502,5,10,3,0,0,40,0,>50K
61,1,0,2,0,2,73809,5,10,0,0,0,40,0,<=50K
51,0,0,1,1,2,193720,0,13,1,0,0,45,0,>50K
43,0,0,1,1,2,316183,7,4,8,0,0,40,0,<=50K
51,0,0,1,1,2,162944,1,9,10,0,0,40,0,<=50K
50,1,1,1,2,4,186888,1,9,1,0,0,40,0,>50K
24,0,0,1,1,2,192017,5,10,2,0,0,30,0,<=50K
20,0,0,1,1,0,161978,5,10,4,0,0,20,0,<=50K
52,0,0,2,0,2,202930,0,13,1,0,0,40,0,>50K
57,0,0,2,0,4,323309,7,4,4,0,0,40,0,<=50K
49,0,0,1,1,5,197332,5,10,5,0,0,60,0,<=50K
22,1,0,0,0,2,271274,2,7,5,0,0,40,0,<=50K
38,0,0,1,1,2,174242,5,10,9,0,0,40,0,>50K
21,1,0,0,3,2,209483,5,10,5,0,0,20,0,<=50K
39,0,0,1,1,3,99146,0,13,11,0,1887,60,0,>50K
52,1,0,0,3,1,102346,5,10,3,0,0,35,0,<=50K
25,1,0,0,3,2,181666,6,12,9,0,0,40,0,<=50K
50,1,0,3,0,2,207367,5,10,4,0,0,40,1,<=50K
35,0,0,1,1,0,82622,5,10,1,0,0,80,0,<=50K
50,1,0,4,4,2,202296,9,11,3,0,0,40,0,<=50K
58,0,0,1,1,2,142182,1,9,10,0,0,25,0,<=50K
48,0,0,2,0,3,94342,0,13,1,0,0,45,0,<=50K
30,1,0,2,0,2,41493,5,10,0,0,0,35,8,<=50K
18,0,0,0,3,2,181712,2,7,2,0,0,12,0,<=50K
29,0,0,1,1,1,164607,1,9,10,0,0,40,0,<=50K
52,0,0,1,1,1,41496,5,10,5,0,0,45,0,<=50K
63,0,0,1,1,2,143098,1,9,5,4064,0,40,0,<=50K
36,1,0,1,2,4,196529,3,14,3,0,0,40,0,>50K
24,1,0,0,3,2,157332,5,10,8,0,0,42,0,<=50K
30,0,1,0,0,4,154935,6,12,11,0,0,40,0,<=50K
23,0,4,1,1,2,223231,1,9,8,0,0,40,4,<=50K
21,1,0,0,3,2,362589,0,13,4,0,0,20,0,<=50K
28,0,0,0,0,2,94880,5,10,10,0,0,43,4,<=50K
20,0,0,0,3,2,309580,1,9,0,0,0,40,0,<=50K
18,0,0,0,3,2,130389,2,7,4,0,0,20,32,<=50K
21,1,0,0,3,2,349365,5,10,0,0,0,15,0,<=50K
27,0,0,0,0,2,376936,1,9,10,0,0,40,0,<=50K
42,1,0,2,0,2,179557,5,10,9,0,0,40,0,<=50K
21,1,0,0,3,2,105577,5,10,4,0,0,30,0,<=50K
51,0,0,1,1,2,224207,5,10,5,0,0,40,0,>50K
27,1,0,0,0,3,47907,0,13,0,0,0,40,0,<=50K
23,0,0,0,3,1,191283,1,9,6,0,0,40,0,<=50K
57,0,0,1,1,2,20953,5,10,5,0,1902,40,0,>50K
22,1,0,0,3,0,186569,0,13,3,0,0,12,0,<=50K
59,0,0,1,1,2,43221,4,5,6,0,0,60,0,>50K
38,0,0,2,0,2,161141,1,9,6,0,0,40,0,<=50K
20,0,0,0,5,2,203003,1,9,6,0,0,40,0,<=50K
90,1,0,0,0,2,141758,4,5,0,0,0,40,0,<=50K
35,0,0,1,1,2,113322,9,11,5,0,0,40,0,<=50K
50,0,0,1,1,2,343847,1,9,11,0,0,38,0,>50K
45,0,0,1,1,2,214068,8,16,3,0,0,50,0,>50K
44,0,0,1,1,2,116632,3,14,1,0,0,50,0,>50K
23,0,0,0,3,2,240160,6,12,3,0,0,40,0,<=50K
34,0,0,1,1,2,516337,2,7,2,0,0,40,4,<=50K
23,1,0,2,0,5,284651,0,13,5,0,0,43,0,<=50K
39,0,0,1,1,0,141420,5,10,11,0,0,40,0,<=50K
19,0,0,0,0,2,42750,5,10,2,0,0,55,0,<=50K
54,0,0,1,1,2,165278,5,10,1,0,0,40,0,>50K
40,0,0,2,0,2,167265,3,14,3,0,0,43,0,<=50K
44,0,0,0,3,2,139907,5,10,5,0,0,50,0,<=50K
31,1,0,1,2,5,236415,5,10,0,0,0,20,0,>50K
25,0,0,4,5,2,312966,4,5,2,0,0,40,22,<=50K
33,1,0,1,2,2,118941,0,13,1,0,0,32,0,>50K
32,0,0,0,0,2,198068,1,9,6,0,0,60,0,<=50K
36,0,0,1,1,2,373952,12,6,8,0,0,40,0,<=50K
47,0,4,1,1,1,236111,5,10,3,0,0,55,0,>50K
80,1,0,6,0,2,157778,3,14,3,0,0,10,0,<=50K
21,1,0,0,3,2,143604,5,10,5,0,0,8,0,<=50K
35,0,0,1,1,1,319831,5,10,7,0,0,60,0,<=50K
30,0,0,1,1,2,137606,1,9,6,5013,0,40,0,<=50K
49,0,0,1,1,2,268234,7,4,2,0,0,40,0,<=50K
33,1,0,1,2,2,100135,1,9,0,0,1740,25,0,<=50K
53,0,0,1,1,1,34973,5,10,7,0,0,45,0,<=50K
41,0,0,2,4,2,323790,1,9,2,0,0,55,0,<=50K
57,0,0,1,1,2,319733,0,13,8,0,0,40,12,>50K
19,1,0,0,3,2,125591,5,10,4,0,0,40,0,<=50K
28,1,0,0,3,2,60772,0,13,1,0,0,45,0,<=50K
42,0,0,2,0,3,74680,3,14,0,0,2001,60,0,<=50K
29,0,0,1,1,1,141185,5,10,7,0,0,55,0,<=50K
26,0,0,0,3,2,273792,5,10,4,0,0,20,0,<=50K
40,1,0,2,0,2,343068,5,10,1,0,0,40,0,<=50K
36,0,0,0,0,1,177907,8,16,3,0,0,40,0,>50K
28,0,0,1,1,2,144063,1,9,1,0,0,40,0,<=50K
25,1,1,0,0,1,257574,0,13,0,0,0,20,0,<=50K
42,0,0,1,1,1,67065,1,9,7,0,0,60,0,<=50K
32,0,0,0,3,2,183356,1,9,10,0,0,40,0,<=50K
32,0,0,0,3,2,152940,6,12,0,0,0,30,0,<=50K
37,0,0,1,1,2,227128,11,3,10,0,0,40,0,<=50K
39,0,0,1,1,4,45607,1,9,11,0,0,56,0,<=50K
49,0,0,1,1,2,155489,0,13,10,0,0,40,0,<=50K
19,1,0,0,0,2,165115,1,9,5,0,0,40,0,<=50K
31,0,0,1,1,2,49923,1,9,6,0,0,40,0,<=50K
40,1,0,2,0,2,272240,1,9,8,0,0,40,0,<=50K
29,0,0,0,3,2,255476,7,4,2,0,0,30,4,<=50K
59,0,0,1,1,2,194290,1,9,7,0,0,48,0,<=50K
52,0,0,1,1,2,145548,6,12,11,0,0,40,0,>50K
27,0,0,0,3,2,175262,0,13,1,0,0,40,0,<=50K
45,0,0,1,1,4,37306,0,13,3,0,0,45,0,>50K
58,0,2,1,1,2,137547,0,13,4,0,0,40,27,<=50K
53,0,0,0,3,2,276515,0,13,1,0,0,40,1,<=50K
23,0,0,0,3,2,174626,1,9,2,0,0,25,0,<=50K
35,0,0,2,5,2,215310,2,7,2,0,0,40,0,<=50K
49,0,0,1,1,2,332355,1,9,1,0,0,40,0,<=50K
49,1,0,2,0,2,204057,6,12,1,0,0,40,0,<=50K
25,0,0,0,0,2,391591,14,8,10,0,0,40,0,<=50K
47,1,0,2,4,2,169092,3,14,3,0,0,50,0,>50K
28,1,0,2,0,2,230743,6,12,0,0,0,40,0,<=50K
20,1,0,0,0,2,190963,5,10,1,0,0,30,0,<=50K
19,0,0,0,3,2,169853,1,9,8,0,0,24,0,<=50K
28,0,0,1,1,2,212091,1,9,8,2580,0,40,0,<=50K
31,1,1,2,4,2,202822,5,10,0,0,0,40,0,<=50K
30,0,0,1,1,2,140011,9,11,2,0,0,53,0,<=50K
23,0,0,0,3,2,224424,0,13,4,0,0,40,0,<=50K
25,1,0,1,2,2,168943,0,13,1,0,0,30,0,>50K
19,0,0,0,3,2,571853,1,9,4,0,0,30,0,<=50K
30,0,0,0,0,2,156464,3,14,3,0,0,45,0,>50K
26,0,0,0,3,2,108542,1,9,10,0,0,35,0,<=50K
34,0,0,1,1,4,194325,1,9,6,0,0,45,0,<=50K
49,1,1,2,4,2,114797,0,13,1,0,0,40,0,<=50K
35,0,0,1,1,2,40135,5,10,2,0,2042,40,0,<=50K
38,1,0,0,3,2,204756,1,9,5,0,0,40,0,<=50K
36,0,1,1,1,2,228190,1,9,2,0,0,20,0,<=50K
33,0,3,1,1,2,163392,1,9,3,0,0,48,0,>50K
54,1,0,0,0,2,138845,5,10,4,0,0,40,0,<=50K
19,0,0,0,3,4,169853,1,9,10,0,0,40,0,<=50K
60,0,0,1,1,2,224097,1,9,10,0,0,40,0,<=50K
28,0,0,0,3,1,160786,1,9,10,0,0,40,0,<=50K
43,0,0,1,1,1,190044,1,9,5,0,0,40,0,<=50K
49,0,0,1,1,4,145290,11,3,4,0,0,40,0,<=50K
25,0,0,0,3,2,120268,0,13,3,0,0,70,0,<=50K
17,0,0,0,3,2,327434,12,6,5,0,0,20,0,<=50K
41,0,0,1,1,5,218302,0,13,5,0,0,60,0,>50K
30,0,1,1,1,2,1184622,5,10,6,0,0,35,0,<=50K
90,0,0,1,1,4,227796,3,14,1,20051,0,60,0,>50K
25,0,0,0,5,2,206343,1,9,11,0,0,40,0,<=50K
27,0,0,1,1,2,36851,9,11,5,0,0,35,0,<=50K
29,0,0,1,1,2,148550,1,9,10,0,0,40,0,<=50K
31,1,1,0,0,3,142470,0,13,1,0,0,40,0,<=50K
43,0,0,1,1,2,86750,9,11,10,0,0,99,0,<=50K
63,1,0,4,0,2,361631,3,14,3,0,0,40,0,>50K
46,0,0,1,1,2,163229,7,4,6,0,0,40,0,<=50K
59,0,0,1,1,2,179594,1,9,5,0,0,40,0,<=50K
42,1,1,1,2,2,254773,0,13,1,0,0,50,0,>50K
26,1,0,0,0,2,58065,0,13,0,0,0,20,0,<=50K
26,0,0,1,1,2,205428,5,10,5,0,0,45,0,<=50K
61,0,0,2,0,2,173924,4,5,2,0,0,40,5,>50K
23,0,0,1,1,0,142547,1,9,1,0,0,40,0,<=50K
24,1,0,1,2,2,119704,1,9,0,0,0,40,0,<=50K
35,0,0,2,4,2,275364,0,13,9,7430,0,40,9,>50K
42,0,0,1,1,1,207392,1,9,5,0,0,12,0,<=50K
31,1,0,2,4,2,147215,14,8,4,0,0,21,0,<=50K
31,1,0,1,2,2,101562,1,9,8,0,0,55,0,<=50K
63,1,0,6,0,2,216413,0,13,0,0,0,25,0,<=50K
29,1,0,0,0,0,188986,9,11,9,0,1590,64,0,<=50K
43,0,0,1,1,0,52849,0,13,3,0,0,40,0,<=50K
22,1,2,0,0,2,304710,0,13,0,0,0,10,36,<=50K
17,0,0,0,3,2,265657,2,7,4,0,0,25,0,<=50K
23,0,0,0,3,1,258298,0,13,0,0,2231,40,0,>50K
35,0,0,2,0,2,360814,4,5,10,0,0,45,0,<=50K
32,1,4,2,4,2,53260,1,9,4,0,0,28,0,<=50K
50,0,0,1,1,5,127315,0,13,1,15024,0,60,0,>50K
26,1,0,3,0,4,197530,3,14,3,0,0,40,0,<=50K
32,0,0,1,1,2,340940,0,13,1,0,0,40,0,<=50K
29,0,0,1,1,2,88432,9,11,10,0,0,50,0,<=50K
57,0,0,1,1,2,183810,5,10,3,0,0,40,0,>50K
90,0,1,0,0,2,51744,3,14,1,0,0,50,0,>50K
35,1,0,2,4,2,175614,9,11,3,0,0,40,0,>50K
31,0,1,1,1,1,235237,5,10,5,0,0,60,0,>50K
60,1,0,2,0,2,227266,1,9,5,0,0,33,0,<=50K
21,1,0,1,5,2,146499,9,11,0,0,1579,40,0,<=50K
71,1,0,6,0,4,337064,3,14,3,0,0,40,0,<=50K
22,0,0,0,3,2,141003,9,11,4,0,0,30,0,<=50K
50,1,0,2,0,4,117791,1,9,0,0,0,40,0,<=50K
37,0,0,1,1,2,172846,5,10,5,0,0,45,0,>50K
23,1,2,0,3,2,73514,1,9,0,0,0,40,36,<=50K
74,0,0,1,1,2,211075,1,9,4,0,0,30,0,<=50K
67,0,0,1,1,2,197816,5,10,5,0,1844,70,0,<=50K
59,0,0,1,1,2,43221,5,10,10,0,0,43,0,>50K
28,0,0,1,1,2,183780,1,9,6,0,1740,40,0,<=50K
45,0,3,1,1,2,26781,1,9,7,0,0,40,0,<=50K
63,0,0,1,1,1,271550,5,10,7,0,0,20,0,<=50K
39,1,0,0,0,2,250157,0,13,3,0,0,63,0,<=50K
33,1,1,2,4,0,913447,5,10,4,0,0,40,0,<=50K
32,0,2,0,0,2,153078,0,13,4,0,0,40,27,<=50K
34,0,0,1,1,2,181091,0,13,1,0,1977,45,0,>50K
39,0,0,0,5,2,231491,1,9,2,0,0,40,0,<=50K
29,0,0,1,1,0,95423,3,14,0,0,0,36,0,<=50K
22,0,0,1,1,2,234663,1,9,8,0,0,40,0,<=50K
53,1,0,2,0,2,283602,0,13,5,13550,0,43,0,>50K
46,0,0,1,1,2,328669,9,11,10,0,0,42,0,<=50K
51,1,0,1,2,2,143741,5,10,4,0,0,40,0,>50K
44,1,0,2,0,2,83508,10,15,3,2354,0,99,0,<=50K
56,1,0,2,0,0,81954,1,9,0,0,0,40,0,<=50K
27,1,1,0,3,2,261375,0,13,0,0,0,40,0,<=50K
52,1,2,3,0,2,310045,4,5,8,0,0,30,26,<=50K
39,0,0,0,0,2,316211,0,13,3,0,0,40,0,>50K
45,0,0,1,1,3,88564,5,10,1,7688,0,40,0,>50K
37,0,0,1,1,2,61299,5,10,10,0,0,45,0,<=50K
33,0,0,2,3,2,113364,1,9,0,0,0,40,0,<=50K
46,1,0,1,2,2,267107,11,3,10,0,0,45,25,<=50K
35,1,0,1,2,2,48123,14,8,10,0,0,50,0,<=50K
33,0,1,1,1,2,214635,1,9,1,0,0,50,0,<=50K
48,0,0,1,1,2,115585,0,13,5,0,0,40,0,<=50K
32,0,0,2,3,2,194141,1,9,8,0,0,50,0,<=50K
20,1,0,0,3,2,89991,5,10,4,0,0,32,0,<=50K
35,0,2,0,3,2,101709,1,9,6,0,0,60,0,<=50K
19,1,0,0,3,2,237455,1,9,2,0,0,25,0,<=50K
56,1,0,4,0,2,28729,2,7,8,0,0,40,0,<=50K
28,1,0,0,3,2,153475,0,13,0,0,0,16,22,<=50K
45,1,0,2,4,2,275517,1,9,10,0,0,40,0,<=50K
32,1,0,1,2,2,128002,9,11,0,0,0,45,0,<=50K
44,0,0,1,1,2,175485,0,13,10,0,0,12,0,<=50K
55,0,0,1,1,2,189664,1,9,3,0,0,40,0,>50K
34,0,0,1,1,2,209808,5,10,0,0,0,40,0,>50K
33,0,0,1,1,2,176992,3,14,3,0,0,40,0,>50K
36,0,0,0,3,2,154669,0,13,1,0,0,55,0,<=50K
25,1,0,0,3,2,191271,1,9,0,0,0,40,0,<=50K
28,0,0,0,0,2,375482,0,13,5,0,0,40,0,<=50K
39,0,0,1,1,2,102953,0,13,5,7298,0,55,0,>50K
53,1,0,3,0,2,169182,12,6,8,0,0,40,13,<=50K
47,1,3,2,0,2,184005,1,9,1,3325,0,45,0,<=50K
49,0,0,2,0,5,30751,9,11,1,0,0,60,0,<=50K
22,0,3,0,3,2,145477,1,9,2,0,0,40,0,<=50K
31,0,0,0,5,2,91964,5,10,0,0,0,40,0,<=50K
44,0,0,2,4,5,49249,5,10,4,0,0,80,0,<=50K
19,0,0,0,3,2,218956,1,9,3,0,0,40,0,<=50K
37,0,0,2,0,1,241306,1,9,10,0,0,40,0,<=50K
23,0,0,0,3,2,319842,5,10,2,0,0,25,0,<=50K
44,0,0,1,1,2,332401,10,15,3,99999,0,65,0,>50K
54,1,0,1,2,4,182388,1,9,4,0,0,35,0,<=50K
23,0,0,1,1,2,205939,1,9,10,0,0,38,0,<=50K
21,1,0,0,3,2,203914,5,10,4,0,0,10,0,<=50K
19,0,0,0,3,0,156294,5,10,3,0,0,25,0,<=50K
51,0,0,1,1,2,254211,0,13,10,0,0,20,0,>50K
41,0,0,1,1,2,151504,0,13,1,7688,0,50,0,>50K
61,0,0,1,1,2,85548,5,10,9,15024,0,18,0,>50K
19,1,3,3,4,1,30800,12,6,0,0,0,40,0,<=50K
22,0,0,0,3,2,131230,0,13,5,0,0,40,0,<=50K
22,1,0,0,0,2,61850,1,9,4,0,0,40,0,<=50K
49,0,0,1,1,2,227800,7,4,3,0,0,32,0,<=50K
35,0,0,2,0,2,133454,12,6,8,0,0,50,0,<=50K
38,0,0,1,1,2,104094,5,10,5,0,0,40,0,<=50K
29,0,0,1,1,2,105422,1,9,3,0,0,40,0,>50K
56,0,0,1,1,2,142182,9,11,10,0,0,45,0,>50K
41,1,0,2,0,2,336643,5,10,1,0,0,80,0,<=50K
62,0,0,1,1,5,200577,3,14,5,0,0,45,0,>50K
27,0,0,0,3,2,208703,1,9,11,0,0,40,28,<=50K
25,0,0,0,0,2,272428,1,9,5,4416,0,42,0,<=50K
33,0,0,1,1,2,56701,0,13,3,15024,0,75,0,>50K
26,1,0,0,0,2,288592,1,9,0,0,0,40,0,<=50K
43,0,0,2,0,2,266439,1,9,8,0,0,45,0,<=50K
53,0,0,1,1,3,276868,3,14,0,0,0,40,0,>50K
43,1,0,2,0,2,131435,0,13,4,0,0,40,0,<=50K
56,0,0,2,4,2,175127,1,9,10,0,0,35,0,<=50K
25,0,0,1,1,2,277444,0,13,5,0,0,50,0,<=50K
60,0,1,2,5,2,63296,3,14,3,0,0,40,0,<=50K
28,1,0,0,0,2,96337,5,10,0,0,0,40,0,<=50K
21,0,0,0,4,2,221955,1,9,8,0,0,40,4,<=50K
40,1,1,0,4,2,197923,0,13,0,2977,0,40,0,<=50K
29,0,1,1,1,2,632593,1,9,10,0,0,40,0,<=50K
20,1,0,0,3,2,205970,5,10,10,0,0,25,0,<=50K
25,0,0,1,1,2,139730,1,9,10,0,0,80,0,>50K
18,1,0,0,3,2,201901,2,7,5,0,0,10,0,<=50K
32,0,0,1,1,0,230224,6,12,4,0,0,35,0,<=50K
27,0,4,0,3,2,113464,15,2,4,0,0,35,21,<=50K
48,1,0,6,0,2,94461,1,9,8,0,0,16,0,<=50K
20,1,0,0,3,2,271379,5,10,5,0,0,25,0,<=50K
55,1,0,2,0,2,231738,1,9,5,0,0,40,7,<=50K
33,1,0,0,0,4,198183,0,13,3,0,0,50,0,>50K
21,1,0,0,3,0,140764,5,10,0,0,0,12,0,<=50K
43,0,0,1,1,1,183479,1,9,10,0,0,30,0,<=50K
35,0,0,1,1,2,165767,5,10,8,0,0,40,0,<=50K
39,0,0,1,1,4,139364,0,13,3,0,0,35,0,>50K
19,1,2,0,0,2,227491,1,9,5,0,0,40,0,<=50K
25,1,1,0,0,2,222254,1,9,4,0,0,40,0,<=50K
44,0,0,1,1,2,193494,5,10,6,0,0,72,0,>50K
27,0,0,0,4,2,29261,6,12,10,0,0,40,0,<=50K
39,1,0,1,2,2,174368,1,9,0,0,0,40,0,>50K
69,0,0,0,5,2,108196,12,6,10,0,0,40,0,<=50K
34,1,2,0,0,2,110622,0,13,1,0,0,40,11,<=50K
37,1,0,4,4,2,130277,11,3,4,0,0,40,0,<=50K
43,1,0,2,3,4,98130,0,13,3,0,0,39,0,<=50K
34,1,1,1,2,0,595000,3,14,3,0,0,40,0,>50K
31,0,0,1,1,1,349148,5,10,8,0,0,48,0,<=50K
42,1,0,2,0,0,117583,8,16,3,8614,0,60,0,>50K
26,1,0,2,4,2,164583,1,9,5,0,0,30,0,<=50K
39,1,0,4,4,2,340091,5,10,4,0,0,75,0,<=50K
25,0,0,0,3,2,49092,0,13,4,0,0,40,0,<=50K
54,0,1,1,1,4,186884,5,10,6,0,0,30,0,<=50K
44,0,0,1,1,0,167265,3,14,3,0,0,60,0,>50K
34,0,0,1,1,0,34104,3,14,3,7688,0,38,0,>50K
21,0,0,0,0,5,265116,5,10,1,0,0,40,0,<=50K
33,0,0,0,0,2,158416,1,9,8,0,0,40,0,<=50K
40,1,0,1,2,5,169878,6,12,1,0,0,40,0,>50K
44,0,0,1,1,2,296728,3,14,1,0,0,40,0,>50K
33,0,0,2,0,4,342458,6,12,11,0,0,56,0,<=50K
21,0,0,0,3,4,38771,5,10,0,0,0,40,0,<=50K
35,1,1,0,0,1,269300,0,13,4,0,0,60,0,<=50K
43,0,0,1,1,2,111483,5,10,5,7298,0,40,0,>50K
51,0,0,1,1,4,33863,3,14,3,0,0,45,0,<=50K
29,0,0,1,1,2,132874,1,9,10,0,0,40,0,<=50K
51,0,1,4,0,4,277024,1,9,11,0,0,40,0,<=50K
35,0,0,1,1,2,112160,1,9,5,0,0,40,0,<=50K
18,0,0,0,3,2,703067,2,7,5,0,0,20,0,<=50K
58,0,0,1,1,2,127264,12,6,10,0,0,50,0,<=50K
57,0,0,1,1,5,257200,5,10,1,0,0,40,0,>50K
19,1,0,0,3,2,57206,1,9,5,0,0,20,0,<=50K
37,1,0,4,4,2,201319,5,10,4,0,0,40,0,<=50K
38,0,0,1,1,2,114079,1,9,5,0,0,44,0,<=50K
45,1,0,3,0,2,230979,5,10,0,0,0,40,0,<=50K
27,0,2,1,1,2,292472,5,10,3,0,0,40,14,>50K
38,0,0,1,1,4,134444,5,10,11,0,0,72,0,<=50K
30,0,0,2,0,2,172403,1,9,10,0,0,30,0,<=50K
46,0,0,1,1,2,191357,0,13,9,0,0,40,0,<=50K
60,0,0,1,1,2,389254,1,9,5,0,0,40,0,>50K
30,0,0,4,0,2,303867,1,9,6,0,0,44,0,<=50K
47,0,1,1,1,2,164113,5,10,10,7688,0,40,0,>50K
39,1,0,0,0,2,111499,0,13,1,0,0,40,0,<=50K
42,0,0,1,1,2,266084,5,10,10,7298,0,45,0,>50K
27,1,0,2,5,2,61580,5,10,0,0,0,40,0,<=50K
44,0,0,2,0,2,231348,5,10,5,0,0,40,0,<=50K
33,0,0,1,1,2,164748,0,13,6,0,0,40,0,<=50K
54,0,0,0,0,2,205337,0,13,1,0,0,50,0,>50K
58,0,0,1,1,1,54566,5,10,7,0,0,35,0,<=50K
45,0,0,0,0,2,34419,0,13,6,0,0,30,0,<=50K
59,0,0,1,1,2,116442,5,10,8,0,0,50,0,<=50K
29,1,0,0,0,2,290740,6,12,13,0,0,50,0,<=50K
27,1,0,0,0,2,255582,1,9,8,0,0,40,0,<=50K
44,0,0,1,1,2,112517,3,14,9,0,0,20,0,>50K
44,0,0,1,1,2,169397,1,9,10,0,0,40,0,>50K
33,0,0,1,1,2,172664,5,10,1,0,0,70,0,>50K
27,0,0,0,3,2,329005,1,9,10,0,0,40,0,<=50K
33,0,0,1,1,2,123253,0,13,1,0,0,55,0,>50K
55,1,1,2,4,2,81865,9,11,0,0,0,40,0,<=50K
32,0,4,1,1,1,173314,9,11,3,0,0,60,0,<=50K
31,0,0,1,1,2,34572,9,11,2,0,0,45,0,<=50K
57,0,0,1,1,5,159028,10,15,3,99999,0,60,0,>50K
30,0,0,1,1,2,149184,0,13,1,0,0,45,0,>50K
